Symbol,Date,State_ID,Event,Leader_Date,Age,Leader_Close,ATR14_Seed,Pullback_Low,Pullback_Depth_ATR,Prior_High,High,Low,Close,SMA20,SMA50,SMA200
CONCORDBIO,2024-12-11 00:00:00,CONCORDBIO-2024-12-05,RESUMPTION_CANDIDATE,2024-12-05 00:00:00,4,2171.41845703125,79.9628920322384,2045.6779036391044,1.5724863145451407,2083.755744249317,2189.3459677527903,2045.6779036391044,2167.81298828125,2031.11103515625,1931.3814477539063,1674.1820092773437
CONCORDBIO,2024-12-31 00:00:00,CONCORDBIO-2024-12-31,SEEDED,2024-12-31 00:00:00,0,2183.66650390625,90.60714386807356,inf,,,2371.585785764517,2165.4920154189977,2183.66650390625,2124.9965881347657,1984.6794091796876,1719.3150537109375
CONCORDBIO,2025-01-02 00:00:00,CONCORDBIO-2024-12-31,ACTIVE,2024-12-31 00:00:00,1,2183.66650390625,90.60714386807356,2068.593738817581,1.2700186781763902,2371.585785764517,2138.3781225522616,2068.593738817581,2095.855712890625,2119.6553283691405,1990.5535546875,1725.7785412597657
CONCORDBIO,2025-01-03 00:00:00,CONCORDBIO-2024-12-31,ACTIVE,2024-12-31 00:00:00,2,2183.66650390625,90.60714386807356,2050.122800599002,1.4738760941597637,2138.3781225522616,2111.5113139339915,2050.122800599002,2058.370361328125,2114.0029235839843,1995.3905590820314,1729.105009765625
CONCORDBIO,2025-01-06 00:00:00,CONCORDBIO-2024-12-31,RESUMPTION_CANDIDATE,2024-12-31 00:00:00,3,2183.66650390625,90.60714386807356,2050.122800599002,1.4738760941597637,2111.5113139339915,2174.035952525664,2060.9881067226365,2128.64892578125,2113.180633544922,2001.5481909179687,1733.0046142578126
CONCORDBIO,2025-01-08 00:00:00,CONCORDBIO-2025-01-08,SEEDED,2025-01-08 00:00:00,0,2235.17724609375,89.01562551464401,inf,,,2257.0065967276587,2125.9323450075885,2235.17724609375,2125.0854553222657,2017.6188623046876,1741.1714459228515
CONCORDBIO,2025-01-09 00:00:00,CONCORDBIO-2025-01-08,NEW_LEADER_CLOSE,2025-01-08 00:00:00,1,2235.17724609375,89.01562551464401,2218.6820734338903,0.1853064848389574,2257.0065967276587,2316.2717368451954,2218.6820734338903,2291.72607421875,2131.281109619141,2027.3244848632812,1745.4102899169923
CONCORDBIO,2025-01-09 00:00:00,CONCORDBIO-2025-01-09,SEEDED,2025-01-09 00:00:00,0,2291.72607421875,89.62805679297695,inf,,,2316.2717368451954,2218.6820734338903,2291.72607421875,2131.281109619141,2027.3244848632812,1745.4102899169923
CONCORDBIO,2025-01-10 00:00:00,CONCORDBIO-2025-01-09,ACTIVE,2025-01-09 00:00:00,1,2291.72607421875,89.62805679297695,2157.9849555169617,1.4921791622762033,2316.2717368451954,2281.749972245024,2157.9849555169617,2228.85595703125,2136.913751220703,2035.93765625,1749.3787396240234
CONCORDBIO,2025-01-13 00:00:00,CONCORDBIO-2025-01-09,ACTIVE,2025-01-09 00:00:00,2,2291.72607421875,89.62805679297695,2157.9849555169617,1.4921791622762033,2281.749972245024,2330.100224079145,2160.4543090788934,2239.4248046875,2144.608319091797,2045.04865234375,1753.4231158447265
CONCORDBIO,2025-01-14 00:00:00,CONCORDBIO-2025-01-09,NEW_LEADER_CLOSE,2025-01-09 00:00:00,3,2291.72607421875,89.62805679297695,2157.9849555169617,1.4921791622762033,2330.100224079145,2311.332942411804,2248.2158700596647,2298.88720703125,2155.6661682128906,2054.8688500976564,1757.7147094726563
CONCORDBIO,2025-01-14 00:00:00,CONCORDBIO-2025-01-14,SEEDED,2025-01-14 00:00:00,0,2298.88720703125,96.38653110742784,inf,,,2311.332942411804,2248.2158700596647,2298.88720703125,2155.6661682128906,2054.8688500976564,1757.7147094726563
CONCORDBIO,2025-01-15 00:00:00,CONCORDBIO-2025-01-14,ACTIVE,2025-01-14 00:00:00,1,2298.88720703125,96.38653110742784,2187.9632051683698,1.1508247115901455,2311.332942411804,2328.519714144341,2187.9632051683698,2225.349365234375,2165.2399169921873,2062.605886230469,1761.5084655761718
CONCORDBIO,2025-01-16 00:00:00,CONCORDBIO-2025-01-14,ACTIVE,2025-01-14 00:00:00,2,2298.88720703125,96.38653110742784,2187.9632051683698,1.1508247115901455,2328.519714144341,2286.6391998703,2197.8406509442825,2213.298828125,2168.5686157226564,2071.011630859375,1765.2213415527344
CONCORDBIO,2025-01-17 00:00:00,CONCORDBIO-2025-01-14,ACTIVE,2025-01-14 00:00:00,3,2298.88720703125,96.38653110742784,2147.1691287949993,1.5740589114795813,2286.6391998703,2227.127373449292,2147.1691287949993,2151.317626953125,2171.1762817382814,2078.2646728515624,1768.6196459960938
CONCORDBIO,2025-01-20 00:00:00,CONCORDBIO-2025-01-14,ACTIVE,2025-01-14 00:00:00,4,2298.88720703125,96.38653110742784,2128.5500406139686,1.7672299693764446,2227.127373449292,2225.6458329369766,2128.5500406139686,2142.131591796875,2173.119677734375,2084.792707519531,1771.8612713623047
CONCORDBIO,2025-01-21 00:00:00,CONCORDBIO-2025-01-14,ACTIVE,2025-01-14 00:00:00,5,2298.88720703125,96.38653110742784,2123.6607353227178,1.8179559913120347,2225.6458329369766,2199.5693562056454,2123.6607353227178,2133.982666015625,2174.332141113281,2091.366181640625,1775.2225048828125
CONCORDBIO,2025-01-22 00:00:00,CONCORDBIO-2025-01-14,SMA50_INVALIDATED,2025-01-14 00:00:00,6,2298.88720703125,96.38653110742784,2069.334493890181,2.381584963206327,2199.5693562056454,2136.9953114708383,2069.334493890181,2094.571533203125,2172.825830078125,2096.7108935546876,1778.3847174072266
CONCORDBIO,2025-02-06 00:00:00,CONCORDBIO-2025-02-06,SEEDED,2025-02-06 00:00:00,0,2313.505859375,97.45932406414364,inf,,,2318.296538898608,2217.4966965131416,2313.505859375,2139.7634033203126,2137.230334472656,1813.9670642089843
CONCORDBIO,2025-02-07 00:00:00,CONCORDBIO-2025-02-06,NEW_LEADER_CLOSE,2025-02-06 00:00:00,1,2313.505859375,97.45932406414364,2285.5526609884614,0.2868191284411224,2318.296538898608,2340.817418832905,2285.5526609884614,2316.864501953125,2143.635388183594,2141.5388989257813,1817.6270819091797
CONCORDBIO,2025-02-07 00:00:00,CONCORDBIO-2025-02-07,SEEDED,2025-02-07 00:00:00,0,2316.864501953125,94.44542647702221,inf,,,2340.817418832905,2285.5526609884614,2316.864501953125,2143.635388183594,2141.5388989257813,1817.6270819091797
CONCORDBIO,2025-02-10 00:00:00,CONCORDBIO-2025-02-07,ACTIVE,2025-02-07 00:00:00,1,2316.864501953125,94.44542647702221,2188.3088484416235,1.3611633544031703,2340.817418832905,2421.664589640322,2188.3088484416235,2207.81689453125,2139.0818725585937,2142.545412597656,1820.6627905273438
CONCORDBIO,2025-02-11 00:00:00,CONCORDBIO-2025-02-07,SMA50_INVALIDATED,2025-02-07 00:00:00,2,2316.864501953125,94.44542647702221,2050.3696169801187,2.8216812069543913,2421.664589640322,2226.337021566997,2050.3696169801187,2105.0908203125,2133.0689453125,2141.2326928710936,1823.1514709472656
CONCORDBIO,2026-07-31 00:00:00,CONCORDBIO-2026-07-31,SEEDED,2026-07-31 00:00:00,0,1420.800048828125,47.360801070153514,inf,,,1429.4000244140625,1333.0,1420.800048828125,1304.1192626953125,1268.38455078125,1255.943709411621
CONCORDBIO,2026-08-03 00:00:00,CONCORDBIO-2026-07-31,ACTIVE,2026-07-31 00:00:00,1,1420.800048828125,47.360801070153514,1389.0,0.6714423765979161,1429.4000244140625,1456.300048828125,1389.0,1414.5999755859375,1311.0512573242188,1274.173291015625,1255.4788430786132
CONCORDBIO,2026-08-04 00:00:00,CONCORDBIO-2026-07-31,ACTIVE,2026-07-31 00:00:00,2,1420.800048828125,47.360801070153514,1389.0,0.6714423765979161,1456.300048828125,1469.5999755859375,1412.0,1420.0,1318.799981689453,1279.9328515625,1255.0862057495117
CONCORDBIO,2026-08-05 00:00:00,CONCORDBIO-2026-07-31,ACTIVE,2026-07-31 00:00:00,3,1420.800048828125,47.360801070153514,1373.0,1.0092745001783405,1469.5999755859375,1439.0,1373.0,1385.0,1325.4348937988282,1285.771748046875,1254.4206552124024
CONCORDBIO,2026-08-06 00:00:00,CONCORDBIO-2026-07-31,ACTIVE,2026-07-31 00:00:00,4,1420.800048828125,47.360801070153514,1365.0,1.1781905619685527,1439.0,1413.0,1365.0,1374.699951171875,1329.2883728027343,1291.4046435546875,1253.6852139282228
CONCORDBIO,2026-08-07 00:00:00,CONCORDBIO-2026-07-31,ACTIVE,2026-07-31 00:00:00,5,1420.800048828125,47.360801070153514,1356.4000244140625,1.3597748129021197,1413.0,1390.9000244140625,1356.4000244140625,1365.0,1332.691650390625,1297.8057788085937,1253.0712557983397
CONCORDBIO,2026-08-10 00:00:00,CONCORDBIO-2026-07-31,RESUMPTION_CANDIDATE,2026-07-31 00:00:00,6,1420.800048828125,47.360801070153514,1356.4000244140625,1.3597748129021197,1390.9000244140625,1437.0,1372.0999755859375,1419.0,1336.458917236328,1305.08611328125,1252.599562072754
CONCORDBIO,2026-08-11 00:00:00,CONCORDBIO-2026-08-11,SEEDED,2026-08-11 00:00:00,0,1428.9000244140625,51.04290823107401,inf,,,1471.9000244140625,1421.0999755859375,1428.9000244140625,1341.919012451172,1310.4789379882814,1252.2260769653321
CONCORDBIO,2026-08-12 00:00:00,CONCORDBIO-2026-08-11,NEW_LEADER_CLOSE,2026-08-11 00:00:00,1,1428.9000244140625,51.04290823107401,1424.4000244140625,0.08816112082854402,1471.9000244140625,1460.0,1424.4000244140625,1444.699951171875,1347.6074584960938,1315.4859619140625,1252.1209573364258
CONCORDBIO,2026-08-12 00:00:00,CONCORDBIO-2026-08-12,SEEDED,2026-08-12 00:00:00,0,1444.699951171875,49.93984161356426,inf,,,1460.0,1424.4000244140625,1444.699951171875,1347.6074584960938,1315.4859619140625,1252.1209573364258
CONCORDBIO,2026-08-13 00:00:00,CONCORDBIO-2026-08-12,NEW_LEADER_CLOSE,2026-08-12 00:00:00,1,1444.699951171875,49.93984161356426,1418.0,0.5346422877845686,1460.0,1463.4000244140625,1418.0,1454.5,1353.4330261230468,1319.9593579101563,1252.148338317871
CONCORDBIO,2026-08-13 00:00:00,CONCORDBIO-2026-08-13,SEEDED,2026-08-13 00:00:00,0,1454.5,49.61556895645699,inf,,,1463.4000244140625,1418.0,1454.5,1353.4330261230468,1319.9593579101563,1252.148338317871
CONCORDBIO,2026-08-14 00:00:00,CONCORDBIO-2026-08-13,ACTIVE,2026-08-13 00:00:00,1,1454.5,49.61556895645699,1428.0,0.534106542711555,1463.4000244140625,1461.5999755859375,1428.0,1451.300048828125,1359.2576416015625,1324.9313842773438,1252.2874545288087
CONCORDBIO,2026-08-17 00:00:00,CONCORDBIO-2026-08-13,NEW_LEADER_CLOSE,2026-08-13 00:00:00,2,1454.5,49.61556895645699,1428.0,0.534106542711555,1461.5999755859375,1535.9000244140625,1437.199951171875,1515.0,1368.654931640625,1331.4398388671875,1252.6426834106446
CONCORDBIO,2026-08-17 00:00:00,CONCORDBIO-2026-08-17,SEEDED,2026-08-17 00:00:00,0,1515.0,52.05934623290328,inf,,,1535.9000244140625,1437.199951171875,1515.0,1368.654931640625,1331.4398388671875,1252.6426834106446
CONCORDBIO,2026-08-18 00:00:00,CONCORDBIO-2026-08-17,NEW_LEADER_CLOSE,2026-08-17 00:00:00,1,1515.0,52.05934623290328,1524.0,-0.17287962011155056,1535.9000244140625,1598.0,1524.0,1565.699951171875,1380.8755004882812,1337.461279296875,1253.2449508666991
CONCORDBIO,2026-08-18 00:00:00,CONCORDBIO-2026-08-18,SEEDED,2026-08-18 00:00:00,0,1565.699951171875,54.269392930553046,inf,,,1598.0,1524.0,1565.699951171875,1380.8755004882812,1337.461279296875,1253.2449508666991
CONCORDBIO,2026-08-19 00:00:00,CONCORDBIO-2026-08-18,NEW_LEADER_CLOSE,2026-08-18 00:00:00,1,1565.699951171875,54.269392930553046,1548.0,0.3261497911820224,1598.0,1603.800048828125,1548.0,1587.5,1396.4524963378906,1342.7556860351563,1254.0064175415039
CONCORDBIO,2026-08-19 00:00:00,CONCORDBIO-2026-08-19,SEEDED,2026-08-19 00:00:00,0,1587.5,54.37872549466533,inf,,,1603.800048828125,1548.0,1587.5,1396.4524963378906,1342.7556860351563,1254.0064175415039
CONCORDBIO,2026-08-20 00:00:00,CONCORDBIO-2026-08-19,ACTIVE,2026-08-19 00:00:00,1,1587.5,54.37872549466533,1568.0999755859375,0.356757614997168,1603.800048828125,1615.0,1568.0999755859375,1576.699951171875,1412.2399963378907,1347.5835888671875,1254.5851553344726
CONCORDBIO,2026-08-21 00:00:00,CONCORDBIO-2026-08-19,ACTIVE,2026-08-19 00:00:00,2,1587.5,54.37872549466533,1550.0,0.6896079240341672,1615.0,1589.0,1550.0,1571.300048828125,1428.3799987792968,1352.0947436523438,1255.2104525756836
CONCORDBIO,2026-08-24 00:00:00,CONCORDBIO-2026-08-19,ACTIVE,2026-08-19 00:00:00,3,1587.5,54.37872549466533,1517.5999755859375,1.2854296193631798,1589.0,1572.199951171875,1517.5999755859375,1539.4000244140625,1442.5299987792969,1355.4430419921875,1255.8924551391601
CONCORDBIO,2026-08-25 00:00:00,CONCORDBIO-2026-08-19,ACTIVE,2026-08-19 00:00:00,4,1587.5,54.37872549466533,1517.5999755859375,1.2854296193631798,1572.199951171875,1560.0,1523.199951171875,1548.0,1457.125,1359.0706958007813,1256.6994668579102
CONCORDBIO,2026-08-26 00:00:00,CONCORDBIO-2026-08-19,ACTIVE,2026-08-19 00:00:00,5,1587.5,54.37872549466533,1517.5999755859375,1.2854296193631798,1560.0,1575.800048828125,1537.0,1542.199951171875,1467.7149963378906,1363.2742065429688,1257.2572970581055
COROMANDEL,2023-10-05 00:00:00,COROMANDEL-2023-10-05,SEEDED,2023-10-05 00:00:00,0,1148.0576171875,28.113631335100223,inf,,,1161.7425749456356,1129.3515926756636,1148.0576171875,1107.9208068847656,1069.1171228027345,941.1142407226563
COROMANDEL,2023-10-06 00:00:00,COROMANDEL-2023-10-05,NEW_LEADER_CLOSE,2023-10-05 00:00:00,1,1148.0576171875,28.113631335100223,1139.4920469763008,0.304676763705903,1161.7425749456356,1155.8351779259935,1139.4920469763008,1153.3245849609375,1109.5501892089844,1073.1369458007812,942.187847290039
COROMANDEL,2024-05-28 00:00:00,COROMANDEL-2024-05-28,SEEDED,2024-05-28 00:00:00,0,1271.1234130859375,32.1774429448835,inf,,,1279.2457648451032,1230.7577861615998,1271.1234130859375,1206.6541748046875,1138.0754272460938,1118.031421813965
COROMANDEL,2024-05-29 00:00:00,COROMANDEL-2024-05-28,ACTIVE,2024-05-28 00:00:00,1,1271.1234130859375,32.1774429448835,1254.3374195414617,0.5216695923671868,1279.2457648451032,1277.9168071634047,1254.3374195414617,1267.923828125,1210.78427734375,1141.422822265625,1119.2347610473632
COROMANDEL,2024-05-30 00:00:00,COROMANDEL-2024-05-28,NEW_LEADER_CLOSE,2024-05-28 00:00:00,2,1271.1234130859375,32.1774429448835,1246.953386487379,0.7511481456111704,1277.9168071634047,1289.7310594317769,1246.953386487379,1280.0826416015625,1215.3303283691407,1145.82267578125,1120.5796252441405
COROMANDEL,2024-05-30 00:00:00,COROMANDEL-2024-05-30,SEEDED,2024-05-30 00:00:00,0,1280.0826416015625,32.3643230509803,inf,,,1289.7310594317769,1246.953386487379,1280.0826416015625,1215.3303283691407,1145.82267578125,1120.5796252441405
COROMANDEL,2024-05-31 00:00:00,COROMANDEL-2024-05-30,NEW_LEADER_CLOSE,2024-05-30 00:00:00,1,1280.0826416015625,32.3643230509803,1272.4033918807581,0.2372751535296445,1289.7310594317769,1293.5707335773347,1272.4033918807581,1287.0728759765625,1220.1791259765625,1150.1821606445312,1121.9247357177735
COROMANDEL,2024-05-31 00:00:00,COROMANDEL-2024-05-31,SEEDED,2024-05-31 00:00:00,0,1287.0728759765625,31.564538668522896,inf,,,1293.5707335773347,1272.4033918807581,1287.0728759765625,1220.1791259765625,1150.1821606445312,1121.9247357177735
COROMANDEL,2024-06-03 00:00:00,COROMANDEL-2024-05-31,NEW_LEADER_CLOSE,2024-05-31 00:00:00,1,1287.0728759765625,31.564538668522896,1282.7410701777596,0.1372364679330057,1293.5707335773347,1325.5680219830806,1282.7410701777596,1320.4976806640625,1226.733624267578,1155.4277270507812,1123.3943902587891
COROMANDEL,2024-06-03 00:00:00,COROMANDEL-2024-06-03,SEEDED,2024-06-03 00:00:00,0,1320.4976806640625,32.36899674972276,inf,,,1325.5680219830806,1282.7410701777596,1320.4976806640625,1226.733624267578,1155.4277270507812,1123.3943902587891
COROMANDEL,2024-06-04 00:00:00,COROMANDEL-2024-06-03,DEPTH_INVALIDATED,2024-06-03 00:00:00,1,1320.4976806640625,32.36899674972276,1226.2781230237977,2.9107963514832083,1325.5680219830806,1320.1527844249174,1226.2781230237977,1284.8082275390625,1230.79970703125,1160.0796166992188,1124.6661529541016
COROMANDEL,2024-06-05 00:00:00,COROMANDEL-2024-06-05,SEEDED,2024-06-05 00:00:00,0,1348.60595703125,40.67823443182656,inf,,,1363.3245966056647,1272.0589359905637,1348.60595703125,1239.1091186523438,1166.2821411132813,1126.2084161376954
COROMANDEL,2024-06-06 00:00:00,COROMANDEL-2024-06-05,NEW_LEADER_CLOSE,2024-06-05 00:00:00,1,1348.60595703125,40.67823443182656,1338.5145245785004,0.24807941135355846,1363.3245966056647,1373.4159793502856,1338.5145245785004,1365.93359375,1247.7508117675782,1172.8440185546874,1127.806304321289
COROMANDEL,2024-06-06 00:00:00,COROMANDEL-2024-06-06,SEEDED,2024-06-06 00:00:00,0,1365.93359375,40.26560731325218,inf,,,1373.4159793502856,1338.5145245785004,1365.93359375,1247.7508117675782,1172.8440185546874,1127.806304321289
COROMANDEL,2024-06-07 00:00:00,COROMANDEL-2024-06-06,NEW_LEADER_CLOSE,2024-06-06 00:00:00,1,1365.93359375,40.26560731325218,1361.4539110937585,0.11125332399412598,1373.4159793502856,1388.1838583602032,1361.4539110937585,1370.560791015625,1258.0169677734375,1179.265107421875,1129.3677648925782
COROMANDEL,2024-06-07 00:00:00,COROMANDEL-2024-06-07,SEEDED,2024-06-07 00:00:00,0,1370.560791015625,39.29877445276593,inf,,,1388.1838583602032,1361.4539110937585,1370.560791015625,1258.0169677734375,1179.265107421875,1129.3677648925782
COROMANDEL,2024-06-10 00:00:00,COROMANDEL-2024-06-07,NEW_LEADER_CLOSE,2024-06-07 00:00:00,1,1370.560791015625,39.29877445276593,1365.539602679153,0.12776959094505932,1388.1838583602032,1427.6632620812331,1365.539602679153,1417.227294921875,1270.7395141601562,1186.6303564453126,1131.2108001708984
COROMANDEL,2024-06-10 00:00:00,COROMANDEL-2024-06-10,SEEDED,2024-06-10 00:00:00,0,1417.227294921875,40.929123377716955,inf,,,1427.6632620812331,1365.539602679153,1417.227294921875,1270.7395141601562,1186.6303564453126,1131.2108001708984
COROMANDEL,2024-06-11 00:00:00,COROMANDEL-2024-06-10,NEW_LEADER_CLOSE,2024-06-10 00:00:00,1,1417.227294921875,40.929123377716955,1413.338610067098,0.09501021604811913,1427.6632620812331,1460.1528242058105,1413.338610067098,1443.6619873046875,1283.6589782714843,1194.5784497070313,1133.194623413086
COROMANDEL,2024-06-11 00:00:00,COROMANDEL-2024-06-11,SEEDED,2024-06-11 00:00:00,0,1443.6619873046875,41.349487003502354,inf,,,1460.1528242058105,1413.338610067098,1443.6619873046875,1283.6589782714843,1194.5784497070313,1133.194623413086
COROMANDEL,2024-06-12 00:00:00,COROMANDEL-2024-06-11,NEW_LEADER_CLOSE,2024-06-11 00:00:00,1,1443.6619873046875,41.349487003502354,1427.6141456403293,0.38810255766894836,1460.1528242058105,1466.9459710878034,1427.6141456403293,1452.1287841796875,1295.6135986328125,1202.49798828125,1135.1870611572265
COROMANDEL,2024-06-12 00:00:00,COROMANDEL-2024-06-12,SEEDED,2024-06-12 00:00:00,0,1452.1287841796875,41.20536832092891,inf,,,1466.9459710878034,1427.6141456403293,1452.1287841796875,1295.6135986328125,1202.49798828125,1135.1870611572265
COROMANDEL,2024-06-13 00:00:00,COROMANDEL-2024-06-12,NEW_LEADER_CLOSE,2024-06-12 00:00:00,1,1452.1287841796875,41.20536832092891,1448.2893393894267,0.09317826649084202,1466.9459710878034,1482.6001013919179,1448.2893393894267,1475.1668701171875,1308.5552185058593,1210.832998046875,1137.2961657714843
COROMANDEL,2024-06-13 00:00:00,COROMANDEL-2024-06-13,SEEDED,2024-06-13 00:00:00,0,1475.1668701171875,40.712896441040506,inf,,,1482.6001013919179,1448.2893393894267,1475.1668701171875,1308.5552185058593,1210.832998046875,1137.2961657714843
COROMANDEL,2024-06-14 00:00:00,COROMANDEL-2024-06-13,NEW_LEADER_CLOSE,2024-06-13 00:00:00,1,1475.1668701171875,40.712896441040506,1459.16824277242,0.3929621506525925,1482.6001013919179,1511.0036417817346,1459.16824277242,1485.4552001953125,1321.3590026855468,1218.59796875,1139.456466064453
COROMANDEL,2024-06-14 00:00:00,COROMANDEL-2024-06-14,SEEDED,2024-06-14 00:00:00,0,1485.4552001953125,41.50736091020294,inf,,,1511.0036417817346,1459.16824277242,1485.4552001953125,1321.3590026855468,1218.59796875,1139.456466064453
COROMANDEL,2024-06-18 00:00:00,COROMANDEL-2024-06-14,NEW_LEADER_CLOSE,2024-06-14 00:00:00,1,1485.4552001953125,41.50736091020294,1467.4875866017865,0.43287776431744696,1511.0036417817346,1518.4368872752852,1467.4875866017865,1506.474853515625,1334.6476623535157,1226.4121655273439,1141.7154644775392
COROMANDEL,2024-06-18 00:00:00,COROMANDEL-2024-06-18,SEEDED,2024-06-18 00:00:00,0,1506.474853515625,42.181785179009786,inf,,,1518.4368872752852,1467.4875866017865,1506.474853515625,1334.6476623535157,1226.4121655273439,1141.7154644775392
